lib_etendu,bilan,montant_signe,signe,num_oper,diff_ope_val
4811,21110,880.4,0,7751,1.0
4241,21110,2800.0,0,7751,-1.0
851,21110,-100.0,1,4031,4.0
5224,21110,-100.0,1,3251,1.0
725,21110,-2400.0,1,9,1.0
902,21110,-500.0,1,2958,4.0
2666,21110,3000.0,0,2633,-1.0
4003,21110,1500.0,0,4574,-1.0
4614,21110,-300.0,1,6084,1.0
3916,21110,9465.4,0,3769,-1.0
4708,21110,-1000.0,1,5436,4.0
3909,21110,-1000.0,1,7163,4.0
4811,21110,3000.0,0,7751,-1.0
4241,21110,22686.0,0,7751,-1.0
3828,21110,-500.0,1,4877,4.0
2460,21110,-500.0,1,4067,0.0
2222,21110,-22.0,1,4067,0.0
3902,21110,1150.0,0,5617,-1.0
1347,21110,-22.0,1,6971,0.0
4780,21110,-16.5,1,7751,1.0
4792,21110,-5000.0,1,1929,1.0
3937,21110,-700.0,1,6971,0.0
970,21110,-0.2,1,2251,4.0
1506,21110,-0.4,1,4964,4.0
402,21110,-0.41,1,2018,4.0
1736,21110,-0.2,1,5955,4.0
1634,21110,-0.2,1,3605,4.0
1709,21110,1200.0,0,4221,-1.0
1347,21110,-22.0,1,973,0.0
937,21110,-277000.0,1,973,0.0
4960,21110,-5000.0,1,3621,4.0
4471,21110,-10000.0,1,6115,1.0
799,21110,500.0,0,1085,-1.0
5224,21150,-300.0,1,1991,1.0
1148,21150,-1000.0,1,2312,1.0
3208,21150,1000.0,0,2427,0.0
4811,21150,2550.0,0,159,0.0
4792,21150,-2550.0,1,159,0.0
5224,21150,-300.0,1,1115,1.0
5224,21150,-200.0,1,7569,1.0
895,21150,100.0,0,5878,-1.0
1470,21150,-50000.0,1,2937,0.0
2284,21150,-4000.0,1,3741,0.0
640,21150,-4000.0,1,2268,0.0
3515,21150,100000.0,0,7465,-1.0
2233,21150,-1100.0,1,7522,1.0
4811,21150,10000.0,0,7751,-1.0
5224,21150,-200.0,1,1322,1.0
5224,21150,-200.0,1,372,1.0
5224,21150,-300.0,1,1097,1.0
5224,21150,-300.0,1,5232,1.0
2114,21150,-2200.0,1,6459,1.0
1275,21150,6000.0,0,3326,0.0
957,21150,-1505.5,1,4180,4.0
2902,21150,5000.0,0,2515,-1.0
2902,21150,5000.0,0,4508,-1.0
2902,21150,10000.0,0,4906,-1.0
2065,21150,-0.57,1,3790,2.0
5224,21150,-300.0,1,7170,1.0
5224,21140,-1000.0,1,5389,1.0
5224,21140,-1000.0,1,1319,1.0
2716,21150,-249.0,1,3064,6.0
2088,21150,-49.0,1,682,6.0
2088,21150,-74.25,1,3779,6.0
4033,21140,3086.26,0,2576,-1.0
2942,21140,15.0,0,2576,-1.0
4477,21140,-1500.0,1,4627,0.0
629,21140,1524.91,0,4391,-1.0
811,21140,1004.46,0,2563,-1.0
2902,21140,1750.0,0,5937,-1.0
1401,21310,-1000.0,1,2891,4.0
289,21310,-5000.0,1,6893,1.0
4006,21310,-1000.0,1,4972,4.0
4683,21310,-1000.0,1,3782,4.0
2042,21310,1000.0,0,6976,0.0
2611,21310,5100.0,0,2296,0.0
3983,21310,-1600.0,1,1801,1.0
1108,21310,2000.0,0,1398,0.0
4563,21310,-1000.0,1,4460,0.0
3102,21310,-300.0,1,5649,4.0
236,21310,200.0,0,5429,0.0
794,21310,-1000.0,1,251,4.0
3398,21310,-1000.0,1,5075,1.0
5199,21310,-1000.0,1,3261,4.0
4241,21310,2040.0,0,7751,-15.0
701,21310,600.0,0,6203,0.0
662,21310,5000.0,0,1329,0.0
1586,21310,-495.46,1,5894,1.0
2318,21310,-5000.0,1,3664,1.0
5128,21310,-1500.0,1,4931,0.0
4849,21310,-1500.0,1,5384,0.0
3029,21310,-1000.0,1,4599,4.0
1762,21310,-1000.0,1,2187,1.0
4811,21310,1000.0,0,7751,-15.0
2115,21310,10000.0,0,3398,-1.0
1140,21310,-100.0,1,6581,4.0
733,21310,50000.0,0,2252,0.0
3629,21310,6589.81,0,2871,-1.0
2791,21310,-33.0,1,7751,0.0
1278,21310,-1000.0,1,7581,4.0
4241,21310,570.0,0,7751,-15.0
1081,21310,-1000.0,1,5044,4.0
1181,21310,-33.0,1,7751,0.0
3096,21310,10000.0,0,4137,-15.0
1902,21310,3000.0,0,357,0.0
5000,21310,1000.0,0,393,0.0
3677,29829,1015.77,0,1861,31.0
2458,21494,-1000.0,1,7751,0.0
2458,21494,1000.0,0,7751,0.0
152,21439,-880.0,1,7751,1.0
2416,21439,70.0,0,7751,0.0
244,21449,-20.9,1,5876,0.0
244,21449,-20.9,1,4827,0.0
244,21449,-86.9,1,1278,0.0
244,21449,-7439.0,1,3269,0.0
3240,21449,-71.2,1,107,-3.0
2208,21449,-69.85,1,4216,-3.0
1151,21449,-69.7,1,3185,-3.0
825,21449,-8221.6,1,7174,-3.0
2001,21449,-135.31,1,3971,-3.0
2941,21449,-70.09,1,1439,-3.0
2838,21449,7230.2,0,5265,-3.0
1606,21449,8489.06,0,7332,-3.0
244,21449,-20.9,1,4443,0.0
244,21449,-86.9,1,234,0.0
244,21449,-20.9,1,6934,0.0
3621,44212,1.0,0,935,0.0
748,44212,40.0,0,865,0.0
2942,44212,-1.36,1,5141,-1.0
2942,44212,-1.36,1,2576,-1.0
3408,44212,2.01,0,7751,2.0
3408,44212,11.8,0,7751,4.0
2639,44212,3.0,0,7751,0.0
1126,44212,3.0,0,7751,0.0
2134,44212,3.0,0,7751,0.0
2639,44212,3.0,0,7751,0.0
1302,44212,3.0,0,7751,0.0
2446,44212,3.0,0,7751,0.0
1972,44212,4.0,0,7751,0.0
1972,44212,6.0,0,7751,0.0
4780,44212,15.0,0,7751,-1.0
55,44212,1.0,0,7751,-1.0
3735,44212,9.0,0,7751,-1.0
1474,44212,3.0,0,7751,0.0
691,44212,10.0,0,7751,0.0
3677,44212,58.58,0,1861,31.0
11,44212,0.74,0,7751,1.0
11,44212,24.14,0,6746,0.0
11,44212,9.08,0,7751,1.0
2009,44212,45.0,0,5594,0.0
4669,44212,19.5,0,4678,0.0
3119,44212,1.0,0,7751,0.0
4252,44212,5.0,0,7751,-1.0
4115,44212,2.0,0,3692,4.0
4895,44212,2.0,0,298,4.0
2586,44212,2.0,0,870,4.0
2520,44212,3.0,0,6648,4.0
4087,44212,2.0,0,2568,4.0
5004,44212,3.0,0,3162,4.0
2306,44212,0.83,0,2354,0.0
2638,44212,-70303.57,1,3829,0.0
4256,44212,11.0,0,7578,1.0
4579,44212,306.35,0,7751,3.0
4875,44212,500.0,0,7751,1.0
4256,72462,110.09,0,7578,1.0
4579,72462,3063.54,0,7751,3.0
3677,72520,585.8,0,1861,31.0
5229,72800,25.34,0,4859,1.0
5229,72800,25.34,0,5204,1.0
5229,72800,25.34,0,326,1.0
5229,72800,25.34,0,1553,1.0
5229,72800,11.19,0,114,1.0
838,72800,16.11,0,3860,1.0
838,72800,9.15,0,3860,1.0
838,72800,16.11,0,1918,1.0
2703,72800,17.51,0,3285,1.0
1613,72800,1.08,0,2976,1.0
48,72800,5.02,0,1421,1.0
48,72800,10.2,0,5204,1.0
2639,74470,30.0,0,7751,0.0
1126,74470,30.0,0,7751,0.0
2134,74470,30.0,0,7751,0.0
2639,74470,30.0,0,7751,0.0
1302,74470,30.0,0,7751,0.0
2446,74470,30.0,0,7751,0.0
4780,74470,150.0,0,7751,-1.0
55,74912,10.0,0,7751,-1.0
2306,74543,4.54,0,2354,0.0
2941,74110,0.12,0,1439,-3.0
825,74110,16.28,0,7174,-3.0
1606,74110,17.15,0,7332,-3.0
2001,74110,0.25,0,3971,-3.0
1151,74110,0.12,0,3185,-3.0
2838,74110,14.61,0,5265,-3.0
2208,74110,0.12,0,4216,-3.0
3240,74110,0.12,0,107,-3.0
2306,74545,3.63,0,2354,0.0
4669,74991,195.0,0,4678,0.0
624,73111,50.0,0,7751,-1.0
2009,74996,450.0,0,5594,0.0
2356,74420,20.0,0,7751,0.0
2222,74430,400.0,0,865,0.0
1674,74430,40.0,0,7751,0.0
1674,74430,60.0,0,7751,0.0
3735,74430,90.0,0,7751,-1.0
658,73281,10.0,0,5112,0.0
3926,73281,10.0,0,7751,0.0
484,73281,10.0,0,7751,0.0
691,73291,100.0,0,7751,0.0
1713,74210,67.81,0,666,0.0
2942,74221,-13.64,1,5141,-1.0
2942,74221,-13.64,1,2576,-1.0
2010,21140,1524.91,0,3574,-1.0
2703,21869,-17.51,1,3285,1.0
1613,21869,-1.08,1,2976,1.0
3677,21869,-1660.15,1,1861,31.0
838,21869,-16.11,1,3860,1.0
838,21869,-9.15,1,3860,1.0
838,21869,-16.11,1,1918,1.0
5229,21869,-11.19,1,114,1.0
5229,21869,-25.34,1,4859,1.0
5229,21869,-25.34,1,326,1.0
5229,21869,-25.34,1,1553,1.0
5229,21869,-25.34,1,5204,1.0
48,21869,-10.2,1,5204,1.0
48,21869,-5.02,1,1421,1.0
4670,21425,-26.05,1,3790,2.0
4670,21425,-10.93,1,5277,5.0
4670,21425,-18.54,1,4095,5.0
4670,21425,-207.13,1,2124,4.0
4670,21425,-218.93,1,6989,4.0
4670,21425,-17.4,1,3242,4.0
4670,21425,-61.72,1,479,4.0
4670,21425,-77.41,1,3212,4.0
4670,21425,-43.65,1,141,4.0
4670,21425,-66.19,1,5259,4.0
4670,21425,-237.76,1,3450,4.0
4670,21425,-9.51,1,2251,4.0
4670,21425,-18.54,1,4964,4.0
4670,21425,-19.02,1,2018,4.0
4670,21425,-9.51,1,5955,4.0
4670,21425,-9.51,1,3605,4.0
185,21425,200.0,0,7751,0.0
285,21425,-4.52,1,7751,0.0
739,21110,2500.0,0,2888,0.0
4392,21110,-46.16,1,4181,0.0
963,21110,100.0,0,838,0.0
1445,21110,-18100.0,1,7370,0.0
2222,21110,-22.0,1,7370,0.0
1242,21110,-5073.68,1,5727,0.0
741,21110,-5000.0,1,6475,0.0
433,21110,3000.0,0,1594,0.0
3254,21110,-10.0,1,4816,0.0
808,21110,-1500.0,1,832,0.0
2960,21110,-3500.0,1,1473,0.0
1724,21110,-300.0,1,3384,0.0
3254,21110,-20.0,1,7573,0.0
4642,21110,-800.0,1,1462,0.0
4241,21110,800.0,0,7751,0.0
5038,21110,100.0,0,2449,0.0
1358,21110,-200.0,1,4159,0.0
5073,21110,-500.0,1,1493,0.0
2998,21110,-100.0,1,5007,0.0
39,21110,13000.0,0,2474,0.0
1468,21110,-5284.0,1,3099,0.0
1573,21110,3000.0,0,4805,0.0
1410,21110,-5000.0,1,5856,0.0
4503,21110,15503.0,0,4119,0.0
496,21110,200.0,0,7197,0.0
3691,21110,518.46,0,7751,0.0
3629,21110,32864.92,0,1295,0.0
4767,21110,1500.0,0,1454,0.0
4183,21110,-1800.0,1,4128,0.0
4241,21110,2000.0,0,7751,0.0
3629,21110,5485.81,0,3377,0.0
3254,21110,-20.0,1,609,0.0
3629,21110,6589.81,0,2185,0.0
1305,21110,-500.0,1,7620,0.0
1064,21110,-300.0,1,3215,0.0
4214,21110,-2000.0,1,431,0.0
4847,21110,400.0,0,7751,0.0
473,21110,-2200.0,1,2966,0.0
4908,21110,2500.0,0,4244,0.0
2078,21110,-1300.0,1,7588,0.0
4687,21110,-2500.0,1,2380,0.0
2980,21110,-700.0,1,2734,0.0
742,21110,-2000.0,1,7286,0.0
1987,21110,15.67,0,4485,0.0
3782,21110,-3500.0,1,6392,0.0
424,21110,-500.0,1,1070,0.0
2222,21110,-22.0,1,1070,0.0
3254,21110,-10.0,1,956,0.0
5014,21110,4000.0,0,5905,0.0
1115,21110,100.0,0,1878,0.0
3538,21110,550.0,0,2800,0.0
2006,21110,-2000.0,1,5728,0.0
4567,21110,-200.0,1,608,0.0
1115,21110,100.0,0,953,0.0
1115,21110,300.0,0,1388,0.0
4311,21110,78.0,0,2071,0.0
1115,21110,500.0,0,4874,0.0
5029,21110,1000.0,0,2900,0.0
5222,21110,1000.0,0,1624,0.0
4551,21110,500.0,0,3911,0.0
15,21110,2500.0,0,3784,0.0
4063,21110,-4000.0,1,4105,0.0
4831,21110,-300.0,1,669,0.0
405,21110,800.0,0,7307,0.0
3472,21110,100.0,0,2962,0.0
1686,21110,500.0,0,5355,0.0
554,21110,-19000.0,1,6382,0.0
2111,21110,209.0,0,4145,0.0
2111,21110,209.0,0,6161,0.0
1774,21110,53.0,0,5797,0.0
1377,21110,520.0,0,7751,0.0
2923,21110,100.0,0,7751,0.0
2940,21110,-300.0,1,1729,0.0
1943,21110,-1000.0,1,3045,0.0
586,21110,100.0,0,4109,0.0
4866,21110,1.0,0,4205,0.0
3574,21110,-2000.0,1,2081,0.0
2902,21110,5000.0,0,7193,0.0
498,21110,-4.8,1,6989,0.0
3072,21110,-6000.0,1,7678,0.0
3072,21110,-400.0,1,209,0.0
3316,21110,-300.0,1,2600,0.0
1977,21110,-800.0,1,4915,0.0
2666,21110,1803.84,0,2781,0.0
2191,21110,-100.0,1,842,0.0
2156,21110,5000.0,0,5874,0.0
5129,21110,9500.0,0,7743,0.0
947,21110,-2000.0,1,6990,0.0
1002,21110,2600.0,0,6499,0.0
5040,21110,-1000.0,1,7646,0.0
2271,21110,1055.0,0,6181,0.0
2595,21110,-400.0,1,4825,0.0
2730,21110,2800.0,0,1117,0.0
200,21110,-2500.0,1,6258,0.0
3737,21110,-300.0,1,793,0.0
1351,21110,500.0,0,1853,0.0
5177,21110,-200.0,1,3916,0.0
2222,21110,-22.0,1,3916,0.0
3646,21110,-500.0,1,4781,0.0
1933,21110,-200.0,1,6869,0.0
1842,21110,-100.0,1,2372,0.0
5049,21110,200.0,0,6534,0.0
4870,21110,4000.0,0,7751,0.0
4276,21110,5000.0,0,6604,0.0
2805,21110,-1500.0,1,4002,0.0
107,21110,-1500.0,1,1243,0.0
2723,47110,-11521.6,1,1389,-699.0
5184,47110,3000.0,0,4233,-699.0
2943,47110,-1673.0,1,178,-699.0
2943,47110,-823.0,1,5349,-699.0
2943,47110,-1673.0,1,1744,-699.0
2943,47110,-823.0,1,2012,-699.0
2943,47110,-473.0,1,1746,-699.0
2943,47110,-1673.0,1,7144,-699.0
2943,47110,-1398.0,1,155,-699.0
4757,47110,-2299.0,1,7105,-699.0
281,47110,-3045953.35,1,7751,-699.0
2571,47110,-476077.0,1,7751,-699.0
3839,47110,2127.0,0,3716,-699.0
1022,47110,10000.0,0,4504,-699.0
2734,47110,750.0,0,2291,-699.0
1004,47110,2500.0,0,5710,-699.0
812,47110,1500.0,0,6244,-699.0
360,47110,2299.0,0,546,-699.0
2772,47110,1.0,0,2221,-699.0
5025,47110,2500.0,0,2921,-699.0
374,47110,2500.0,0,742,-699.0
3788,47110,1500.0,0,4108,-699.0
1691,47110,1100.0,0,3290,-699.0
3546,47110,2450.0,0,4831,-699.0
3235,47110,374.0,0,6967,-699.0
5258,47110,3192.0,0,886,-699.0
4841,47110,-6000.0,1,7083,-699.0
1355,47110,100.0,0,5676,-699.0
4795,47110,1500.0,0,5371,-699.0
1006,47110,750.0,0,2613,-699.0
3702,47110,2000.0,0,5711,-699.0
3137,47110,250.0,0,6891,-699.0
2079,47110,1500.0,0,5287,-699.0
4645,47110,-500.0,1,1633,-699.0
1509,47110,473.0,0,2573,-699.0
627,47110,3500.0,0,2107,-699.0
1025,47110,1571.0,0,2965,-699.0
1793,47110,30000.0,0,1091,-699.0
1186,47110,10000.0,0,57,-699.0
2102,47110,1350.0,0,6817,-699.0
2946,47110,1200.0,0,1003,-699.0
582,47110,10100.0,0,2742,-699.0
4146,47110,2000.0,0,6279,-699.0
2750,47110,50000.0,0,1245,-699.0
707,47110,-3000.0,1,1189,-699.0
631,47110,20.0,0,1479,-699.0
2120,47110,1200.0,0,4876,-699.0
1346,47110,1791.0,0,4345,-699.0
3345,47110,5700.0,0,5426,-699.0
966,47110,32600.0,0,1460,-699.0
3148,47110,500.0,0,4645,-699.0
5007,47110,300.0,0,7499,-699.0
1107,47110,2000.0,0,7710,-699.0
3822,47110,2000.0,0,5744,-699.0
5099,47110,1000.0,0,2760,-699.0
2527,47110,40000.0,0,7671,-699.0
1850,47110,8000.0,0,3766,-699.0
772,47110,8800.0,0,3761,-699.0
1232,47110,-500.0,1,2436,-699.0
3588,47110,24000.0,0,2562,-699.0
1822,47110,5000.0,0,5002,-699.0
4803,47110,4000.0,0,4408,-699.0
2126,47110,6150.0,0,1772,-699.0
1409,47110,3750.0,0,2787,-699.0
1565,47110,-5500.0,1,3272,-699.0
4300,47110,2500.0,0,521,-699.0
605,47110,3500.0,0,6549,-699.0
1694,47110,1000.0,0,6119,-699.0
86,47110,-700.0,1,4143,-699.0
4443,47110,201.0,0,2257,-699.0
958,47110,8500.0,0,6254,-699.0
4681,47110,5200.0,0,4042,-699.0
2,47110,3874.0,0,5704,-699.0
2350,47110,3693.0,0,2284,-699.0
2216,47110,581.0,0,7633,-699.0
673,47110,2000.0,0,6763,-699.0
4835,47110,8612.0,0,5934,-699.0
511,47110,3620.0,0,573,-699.0
3603,47110,12800.0,0,3514,-699.0
2319,47110,2000.0,0,7359,-699.0
1282,47110,5000.0,0,2569,-699.0
1008,47110,-4200.0,1,7039,-699.0
2918,47110,800.0,0,3681,-699.0
3226,47110,450.0,0,4063,-699.0
2224,47110,10000.0,0,7717,-699.0
3133,47110,12025.97,0,6385,-699.0
5147,47110,1100.0,0,2308,-699.0
3155,47110,1800.0,0,2909,-699.0
1979,47110,700.0,0,4302,-699.0
4676,47110,100.0,0,2630,-699.0
1167,47110,3300.0,0,6446,-699.0
3489,47110,5850.0,0,3840,-699.0
277,47110,5490.0,0,1787,-699.0
3054,47110,3779.2,0,6494,-699.0
1288,47110,13235.0,0,1172,-699.0
241,47110,2136.5,0,2922,-699.0
3241,47110,100.0,0,952,-699.0
5268,47110,-20000.0,1,7271,-699.0
1099,47110,12000.0,0,7147,-699.0
4776,47110,1000.0,0,6154,-699.0
491,47110,-3049780.0,1,6047,-699.0
1601,47110,-3000.0,1,2766,-699.0
360,47110,-2299.0,1,329,-699.0
360,47110,2299.0,0,128,-699.0
1910,47110,15000.0,0,5148,-699.0
1509,47110,1673.0,0,792,-699.0
1509,47110,823.0,0,5114,-699.0
1509,47110,1673.0,0,6072,-699.0
1471,47110,4000.0,0,3522,-699.0
3791,47110,500.0,0,4717,-699.0
1509,47110,823.0,0,5451,-699.0
1509,47110,1673.0,0,5688,-699.0
1068,47110,740000.0,0,3734,-699.0
2856,47110,4000.0,0,2817,-699.0
3418,47110,-1000.0,1,6630,-699.0
1712,47110,-3000.0,1,6461,-699.0
3801,47110,-3950.0,1,5344,-699.0
2748,47110,-4000.0,1,1754,-699.0
4911,47110,-50000.0,1,6029,-699.0
1910,47110,5000.0,0,6063,-699.0
891,47110,-160000.0,1,2034,-699.0
3381,47110,-3500.0,1,3537,-699.0
65,47110,-2600.0,1,5457,-699.0
5112,47110,-1000.0,1,5606,-699.0
1509,47110,1398.0,0,4668,-699.0
3121,47110,-3200.0,1,7289,-699.0
2723,47110,11521.6,0,6015,-699.0
1094,47110,250000.0,0,6107,-699.0
3284,47110,10000.0,0,5024,-699.0
4122,74546,20.98,0,3790,2.0
4370,74546,118.26,0,4181,4.0
4115,74912,18.0,0,3692,4.0
4895,74912,18.0,0,298,4.0
2586,74912,18.0,0,870,4.0
2520,74912,27.0,0,6648,4.0
4087,74912,18.0,0,2568,4.0
5004,74912,27.0,0,3162,4.0
4875,74991,5000.0,0,7751,1.0
3823,74998,3.66,0,7751,1.0
3823,74998,120.71,0,6746,0.0
3823,74998,53.4,0,7751,1.0
4811,21110,-6050.0,1,7751,-1.0
2857,21110,6050.0,0,7751,-1.0
2246,47110,-6050.0,1,7751,-699.0
3685,21210,-5.0,1,7751,0.0
2123,21210,11400.0,0,3241,-1.0
4020,21210,-11400.0,1,2309,1.0
2009,21210,-55.0,1,448,0.0
896,21210,-15000.0,1,1877,1.0
2009,21210,-55.0,1,2482,0.0
5196,21210,-607.0,1,3047,1.0
3685,21210,-5.0,1,7751,0.0
2097,21210,733.0,0,1570,0.0
4649,21210,-1300.0,1,7436,4.0
3495,21210,-1000.0,1,7337,4.0
2238,21210,-1500.0,1,4607,4.0
4011,21210,-5600.0,1,5281,1.0
3664,21210,-3000.0,1,496,0.0
5224,21210,-2000.0,1,4388,1.0
4539,21210,-224.0,1,5817,0.0
4936,21210,-1800.0,1,2547,0.0
2561,21210,-1764.0,1,1451,1.0
2999,21210,1500.0,0,7726,0.0
300,21210,-1320.0,1,6760,1.0
1240,21210,31800.0,0,1570,0.0
2965,21210,15000.0,0,7751,-1.0
1646,11500,8300.0,0,3137,0.0
1873,11500,-8300.0,1,7057,1.0
3460,41710,-337053.76,1,7751,0.0
2945,41710,-9284.85,1,7751,0.0
2945,41710,9284.85,0,7751,0.0
1139,41710,-9800.0,1,7751,0.0
1570,41710,337053.76,0,3824,-1.0
878,41710,9800.0,0,5764,-1.0
2945,41511,-233520.0,1,7751,0.0
2945,41511,9284.85,0,7751,0.0
2686,41133,-27500.0,1,7751,0.0
4334,41133,27500.0,0,4226,-1.0
4733,41133,-900.0,1,7751,0.0
3427,41133,900.0,0,7751,0.0
2906,41172,12500.0,0,7751,0.0
3517,41172,-12500.0,1,5996,1.0
2945,41171,-9000.0,1,7751,0.0
2945,41171,9000.0,0,7751,0.0
1802,41111,-516.8,1,7751,0.0
2945,41111,-76130.0,1,7751,0.0
3854,41111,50019.0,0,2843,-699.0
382,11110,-208239.0,1,7043,1.0
382,11110,367410.0,0,2651,-1.0
1306,11110,74500.0,0,7751,0.0
1306,11110,100.0,0,7751,0.0
1306,11110,100.0,0,7751,0.0
1306,11110,300.0,0,7751,0.0
1306,11110,1100.0,0,7751,0.0
1306,11110,500.0,0,7751,0.0
4798,11110,2000.0,0,7751,0.0
4798,11110,14900.0,0,7751,0.0
4798,11110,2000.0,0,7751,0.0
3103,46614,-109.2,1,7372,0.0
3551,21140,5204.5,0,4861,-1.0
2942,21140,15.0,0,4861,-1.0
5067,21140,-2755.02,1,4577,1.0
2915,21855,1318.85,0,7751,1.0
869,21855,1302.89,0,7751,1.0
91,27927,729.12,0,7751,2.0
3303,27927,1031.47,0,7751,2.0
2702,21110,-2650.0,1,1942,1.0
5048,21110,-1000.0,1,3629,4.0
3708,21110,-1000.0,1,5841,4.0
957,21110,-705.5,1,1200,4.0
1839,21110,-2000.0,1,774,0.0
2827,21110,-1500.0,1,7241,0.0
4128,21110,-600.0,1,4354,0.0
3242,21110,22500.0,0,918,-1.0
102,21110,15489.13,0,7267,-1.0
5067,21110,-5207.7,1,2661,1.0
2650,21110,-3500.0,1,6625,4.0
5067,21110,-739.2,1,1840,1.0
691,21110,-110.0,1,7751,0.0
5067,21110,-280.73,1,714,1.0
5067,21110,-1169.79,1,6303,1.0
5067,21110,-1166.77,1,6379,1.0
5067,21110,-1288.06,1,4910,1.0
679,21110,-102.86,1,5659,0.0
4811,21110,-7000.0,1,7751,-1.0
1088,21110,7000.0,0,7751,-1.0
4811,21110,-17500.0,1,7751,-1.0
3960,21110,17500.0,0,7751,-1.0
4786,21110,-2000.0,1,789,4.0
1779,21110,600.0,0,4810,-1.0
2060,21110,549.99,0,5485,-1.0
2060,21110,549.99,0,5279,-1.0
869,21110,-1302.89,1,7751,1.0
5067,21110,-580.66,1,3994,1.0
5067,21110,-329.66,1,907,1.0
3744,21110,-1500.0,1,6124,4.0
4654,21110,-1000.0,1,5872,1.0
3356,21110,-100.0,1,550,4.0
2211,21110,-2000.0,1,7377,4.0
4678,21110,144500.0,0,140,0.0
3783,21110,-5000.0,1,1596,0.0
3783,21110,5000.0,0,1596,0.0
3554,21110,-17500.0,1,4842,0.0
3554,21110,17500.0,0,4842,0.0
4626,21110,-5000.0,1,7458,0.0
4626,21110,5000.0,0,7458,0.0
3107,21110,56000.0,0,4954,0.0
737,21110,-2640.0,1,6597,1.0
4448,21110,1438.42,0,5063,-1.0
5262,21110,-500.0,1,1219,4.0
5067,21110,-3170.7,1,4209,1.0
5067,21110,-702.08,1,3903,1.0
3447,21110,2416.18,0,3848,-1.0
4369,21110,-4000.0,1,151,4.0
497,21110,-2500.0,1,3586,4.0
5017,21110,-2500.0,1,6370,4.0
4539,21110,-49.0,1,3167,0.0
4539,21110,-99.0,1,1281,0.0
2860,21110,-33.0,1,7751,0.0
5224,21110,-100.0,1,5824,1.0
5067,21110,-2352.69,1,880,1.0
2205,21110,7000.0,0,647,-1.0
2299,21110,3930.32,0,2676,-1.0
5224,21110,-200.0,1,5952,1.0
2508,21110,-2000.0,1,4446,4.0
3447,21110,3096.32,0,6247,-1.0
3378,21110,1750.0,0,7616,-1.0
5067,21110,-1631.45,1,7572,1.0
3482,21110,-1500.0,1,2893,4.0
2215,21110,-300.0,1,7751,1.0
3862,21110,-1000.0,1,6865,4.0
5067,21110,-1257.89,1,2273,1.0
4083,21110,1600.0,0,1570,0.0
3360,21110,-500.0,1,4248,4.0
5067,21110,-914.87,1,4147,1.0
695,21110,-1000.0,1,4990,4.0
679,21110,-51.43,1,3022,0.0
4690,21110,3000.0,0,982,0.0
5067,21110,-14172.47,1,4333,1.0
2899,21110,-1400.0,1,4540,4.0
1367,21110,500.0,0,4275,-1.0
1375,21110,-1000.0,1,1555,1.0
4195,21110,-200.0,1,2686,4.0
4641,21110,-900.0,1,4925,4.0
5067,21110,-1261.61,1,1943,1.0
4811,21110,-700.0,1,7751,-1.0
4241,21110,700.0,0,7751,-1.0
1700,21110,-100.0,1,5476,4.0
3630,21110,-1000.0,1,1884,4.0
346,21110,-2000.0,1,230,4.0
1491,21110,-1687.27,1,6464,1.0
3447,21110,2046.57,0,5963,-1.0
3507,21110,-1000.0,1,979,4.0
3641,21110,-117.37,1,1813,1.0
2215,21110,-600.0,1,7751,1.0
5185,21110,9450.0,0,7751,-1.0
1852,21110,-5000.0,1,6473,0.0
3447,21110,1197.83,0,1616,-1.0
1498,21110,-4300.0,1,1508,1.0
1009,21110,-10000.0,1,3281,0.0
5067,21110,-1021.45,1,554,1.0
3845,21110,2925.0,0,6870,-1.0
2985,21110,-3500.0,1,4335,0.0
2222,21110,-22.0,1,4335,0.0
3394,21110,7500.0,0,5723,-1.0
2299,21110,3439.13,0,5847,-1.0
2299,21110,3347.81,0,2639,-1.0
1078,21110,-58.5,1,1896,0.0
1925,21110,-4500.0,1,7077,4.0
5104,21110,-500.0,1,3408,4.0
4174,21110,30000.0,0,4463,-1.0
1195,21110,-10000.0,1,2289,1.0
1195,21110,-10000.0,1,6815,1.0
1195,21110,-10000.0,1,6855,1.0
3004,21110,-200.0,1,4486,8.0
38,21110,10000.0,0,5028,-1.0
316,21110,-2800.0,1,7073,0.0
2222,21110,-22.0,1,7073,0.0
585,21110,-2800.0,1,1422,0.0
2222,21110,-22.0,1,1422,0.0
4044,21110,-3750.0,1,2245,0.0
2222,21110,-22.0,1,2245,0.0
2766,21110,-690.0,1,700,1.0
1160,21110,-200.0,1,4922,4.0
2356,21110,-5.5,1,7751,0.0
2775,21110,-1500.0,1,2451,1.0
4070,21110,-30.0,1,6232,4.0
580,21110,-500.0,1,6974,4.0
3447,21110,2166.75,0,6126,-1.0
1078,21110,-90.0,1,672,0.0
2932,21110,-4750.0,1,1237,1.0
4442,21110,-300.0,1,1595,4.0
506,21110,94830.0,0,3547,0.0
301,21110,3351.01,0,2761,-1.0
3504,21110,3792.52,0,4389,-1.0
986,21110,3805.3,0,6751,-1.0
4523,21110,-25000.0,1,7076,0.0
4523,21110,25000.0,0,7076,0.0
4241,21110,3600.0,0,7751,-1.0
4241,21110,2000.0,0,7751,-1.0
2475,21110,-90000.0,1,3868,1.0
4422,21110,400.0,0,3165,-1.0
4519,21110,2000.0,0,2610,-1.0
4952,21110,2500.0,0,2142,-1.0
3447,21110,1132.38,0,3499,-1.0
